INFO - 2025-02-19 16:36:52,410 - Container movelook_elastic_search:f681ee12a9a0b9f361b7db8f107bd40388de2a2fa5f3afea976e2c53d26206d4 started successfully
INFO - 2025-02-19 16:36:52,411 - system running on MacOS
INFO - 2025-02-19 16:36:53,359 - Colima is already running
INFO - 2025-02-19 16:36:53,377 - Image docker.elastic.co/kibana/kibana:8.17.1 already exists
INFO - 2025-02-19 16:36:53,379 - Container movelook_kibana not found
INFO - 2025-02-19 16:36:53,631 - Container movelook_kibana:f99814cad41d52eb468abe13adf8fceb02898a1126843885b4941ed4c9e8e1ba started successfully
INFO - 2025-02-19 22:42:26,065 - Connected to Elasticsearch
INFO - 2025-02-19 22:42:26,066 - Inserting log file ../log/Hadoop_2k.log to database
INFO - 2025-02-19 22:43:04,657 - Connected to Elasticsearch
INFO - 2025-02-19 22:43:04,657 - Inserting log file ../log/Hadoop_2k.log to database
INFO - 2025-02-19 22:48:36,575 - Connected to Elasticsearch
INFO - 2025-02-19 22:48:36,575 - Inserting log file ../log/Hadoop_2k.log to database
ERROR - 2025-02-19 22:48:36,578 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
INFO - 2025-02-19 22:49:29,150 - Connected to Elasticsearch
INFO - 2025-02-19 22:49:29,150 - Inserting log file ../log/Hadoop_2k.log to database
ERROR - 2025-02-19 22:49:29,154 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
INFO - 2025-02-19 22:50:38,575 - Connected to Elasticsearch
ERROR - 2025-02-19 22:50:38,578 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
INFO - 2025-02-19 22:53:31,962 - Connected to Elasticsearch
ERROR - 2025-02-19 22:53:31,965 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
ERROR - 2025-02-19 22:53:35,516 - Error saving last line read for log file ../log/Hadoop_2k.log: ElasticsearchDatabase.update() got an unexpected keyword argument 'identifier'
INFO - 2025-02-19 22:54:50,503 - Connected to Elasticsearch
ERROR - 2025-02-19 22:54:50,507 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
ERROR - 2025-02-19 22:54:54,107 - Error saving last line read for log file ../log/Hadoop_2k.log: Unable to serialize to JSON: {'doc': LastLineRead(last_line_read=2000, id=1, filepath='../log/Hadoop_2k.log'), 'doc_as_upsert': True} (type: dict)
INFO - 2025-02-19 22:56:09,906 - Connected to Elasticsearch
ERROR - 2025-02-19 22:56:09,910 - Error getting last line read for log file ../log/Hadoop_2k.log: NotFoundError(404, 'index_not_found_exception', 'no such index [last_line_status]', last_line_status, index_or_alias)
INFO - 2025-02-19 22:56:13,353 - Inserted 2000 lines of ../log/Hadoop_2k.log
INFO - 2025-02-19 22:56:16,086 - Inserted 2000 lines of ../log/BGL_2k.log
INFO - 2025-02-19 22:56:16,106 - Inserted 0 lines of ../log/Thunderbird_2k.log
INFO - 2025-02-19 22:56:16,112 - Inserted 0 lines of ../log/Zookeeper_2k.log
INFO - 2025-02-19 22:56:16,121 - Inserted 0 lines of ../log/HPC_2k.log
INFO - 2025-02-19 22:56:16,126 - Inserted 0 lines of ../log/OpenSSH_2k.log
INFO - 2025-02-19 22:56:16,132 - Inserted 0 lines of ../log/HDFS_2k.log
INFO - 2025-02-19 22:56:16,137 - Inserted 0 lines of ../log/Apache_2k.log
INFO - 2025-02-19 22:56:16,141 - Inserted 0 lines of ../log/Spark_2k.log
INFO - 2025-02-19 22:56:16,147 - Inserted 0 lines of ../log/Linux_2k.log
INFO - 2025-02-19 22:56:16,154 - Inserted 0 lines of ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:07,447 - Connected to Elasticsearch
INFO - 2025-02-19 23:03:07,448 - Collected log file Hadoop_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file BGL_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file Thunderbird_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file Zookeeper_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file HPC_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file OpenSSH_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file HDFS_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file Apache_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file Spark_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file Linux_2k.log
INFO - 2025-02-19 23:03:07,448 - Collected log file OpenStack_2k.log
